고,17,10,4786,ETM,*,F,고,*,*,*,*
고픈,18,11,1169,ETM,*,T,고픈,*,*,*,*
구나라는,19,11,1369,ETM,*,T,구나라는,*,*,*,*
기,22,10,4776,ETM,*,F,기,*,*,*,*
긴,23,11,4072,ETM,*,T,긴,*,*,*,*
냐넌,27,11,1185,ETM,*,T,냐넌,*,*,*,*
냐는,28,11,522,ETM,*,T,냐는,*,*,*,*
냐라는,29,11,1321,ETM,*,T,냐라는,*,*,*,*
냔,31,11,1186,ETM,*,T,냔,*,*,*,*
냬는,32,11,1139,ETM,*,T,냬는,*,*,*,*
너냔,33,11,1185,ETM,*,T,너냔,*,*,*,*
넌,34,11,1691,ETM,*,T,넌,*,*,*,*
넌다넌,35,11,1185,ETM,*,T,넌다넌,*,*,*,*
넌단,36,11,1185,ETM,*,T,넌단,*,*,*,*
네라는,37,11,1326,ETM,*,T,네라는,*,*,*,*
노라는,38,11,1040,ETM,*,T,노라는,*,*,*,*
노라던,39,11,1185,ETM,*,T,노라던,*,*,*,*
노란,40,11,1297,ETM,*,T,노란,*,*,*,*
느냐는,42,11,1286,ETM,*,T,느냐는,*,*,*,*
느냐라는,43,11,1185,ETM,*,T,느냐라는,*,*,*,*
느냔,44,11,1108,ETM,*,T,느냔,*,*,*,*
는,45,11,1623,ETM,*,T,는,*,*,*,*
는가라는,46,11,1249,ETM,*,T,는가라는,*,*,*,*
는가란,47,11,1489,ETM,*,T,는가란,*,*,*,*
는구나는,48,11,1185,ETM,*,T,는구나는,*,*,*,*
는구나라는,49,11,1185,ETM,*,T,는구나라는,*,*,*,*
는다,50,10,1866,ETM,*,F,는다,*,*,*,*
는다넌,51,11,1185,ETM,*,T,는다넌,*,*,*,*
는다는,52,11,20,ETM,*,T,는다는,*,*,*,*
는다던,53,11,1288,ETM,*,T,는다던,*,*,*,*
는다라는,54,11,1359,ETM,*,T,는다라는,*,*,*,*
는단,55,11,1554,ETM,*,T,는단,*,*,*,*
는대는,56,11,1191,ETM,*,T,는대는,*,*,*,*
늠,57,11,1392,ETM,*,T,늠,*,*,*,*
능,58,11,3293,ETM,*,T,능,*,*,*,*
니까라는,59,11,1185,ETM,*,T,니까라는,*,*,*,*
다,60,10,4808,ETM,*,F,다,*,*,*,*
다넌,61,11,1185,ETM,*,T,다넌,*,*,*,*
다는,62,11,364,ETM,*,T,다는,*,*,*,*
다던,63,11,1483,ETM,*,T,다던,*,*,*,*
다라는,64,11,2246,ETM,*,T,다라는,*,*,*,*
다란,65,11,2982,ETM,*,T,다란,*,*,*,*
단,66,11,3106,ETM,*,T,단,*,*,*,*
단다는,67,11,1193,ETM,*,T,단다는,*,*,*,*
달,68,11,3504,ETM,*,T,달,*,*,*,*
대는,69,11,1928,ETM,*,T,대는,*,*,*,*
더냐는,71,11,1185,ETM,*,T,더냐는,*,*,*,*
더냔,72,11,1185,ETM,*,T,더냔,*,*,*,*
더니,73,10,2398,ETM,*,F,더니,*,*,*,*
더라는,74,11,1989,ETM,*,T,더라는,*,*,*,*
더란,75,11,1194,ETM,*,T,더란,*,*,*,*
던,76,11,772,ETM,*,T,던,*,*,*,*
드라는,79,11,1186,ETM,*,T,드라는,*,*,*,*
드란,80,11,1185,ETM,*,T,드란,*,*,*,*
드래는,81,11,1124,ETM,*,T,드래는,*,*,*,*
든,82,11,3433,ETM,*,T,든,*,*,*,*
라넌,92,11,1185,ETM,*,T,라넌,*,*,*,*
라느냐는,93,11,1185,ETM,*,T,라느냐는,*,*,*,*
라는,94,11,-260,ETM,*,T,라는,*,*,*,*
라던,95,11,1336,ETM,*,T,라던,*,*,*,*
라든,96,11,2022,ETM,*,T,라든,*,*,*,*
란,97,11,1577,ETM,*,T,란,*,*,*,*
란다는,98,11,1185,ETM,*,T,란다는,*,*,*,*
랄,99,11,1612,ETM,*,T,랄,*,*,*,*
래는,100,11,1232,ETM,*,T,래는,*,*,*,*
랜,101,11,2022,ETM,*,T,랜,*,*,*,*
랠,102,11,1186,ETM,*,T,랠,*,*,*,*
랴는,103,11,1185,ETM,*,T,랴는,*,*,*,*
런,104,11,3548,ETM,*,T,런,*,*,*,*
려느냐는,105,11,945,ETM,*,T,려느냐는,*,*,*,*
려는,106,11,386,ETM,*,T,려는,*,*,*,*
려던,107,11,1095,ETM,*,T,려던,*,*,*,*
리라는,109,11,273,ETM,*,T,리라는,*,*,*,*
리라던,110,11,1101,ETM,*,T,리라던,*,*,*,*
리라란,111,11,1185,ETM,*,T,리라란,*,*,*,*
리란,112,11,1186,ETM,*,T,리란,*,*,*,*
마는,114,11,1884,ETM,*,T,마는,*,*,*,*
마던,115,11,1185,ETM,*,T,마던,*,*,*,*
면,125,11,4257,ETM,*,T,면,*,*,*,*
세라는,128,11,1198,ETM,*,T,세라는,*,*,*,*
습니다는,134,11,1185,ETM,*,T,습니다는,*,*,*,*
습니다라는,135,11,1185,ETM,*,T,습니다라는,*,*,*,*
아는,136,11,3193,ETM,*,T,아는,*,*,*,*
아라는,137,11,1189,ETM,*,T,아라는,*,*,*,*
아란,138,11,1185,ETM,*,T,아란,*,*,*,*
아서라는,139,11,1185,ETM,*,T,아서라는,*,*,*,*
아지는,140,11,2171,ETM,*,T,아지는,*,*,*,*
안,141,11,3352,ETM,*,T,안,*,*,*,*
야라는,142,11,1206,ETM,*,T,야라는,*,*,*,*
얄,143,11,1225,ETM,*,T,얄,*,*,*,*
어는,144,11,1413,ETM,*,T,어는,*,*,*,*
어얄,145,11,1185,ETM,*,T,어얄,*,*,*,*
어요라는,146,11,1185,ETM,*,T,어요라는,*,*,*,*
언,147,11,3496,ETM,*,T,언,*,*,*,*
에는,148,11,2732,ETM,*,T,에는,*,*,*,*
온,149,11,3755,ETM,*,T,온,*,*,*,*
올,150,11,3434,ETM,*,T,올,*,*,*,*
운,151,11,4238,ETM,*,T,운,*,*,*,*
으냐는,152,11,1185,ETM,*,T,으냐는,*,*,*,*
으냔,153,11,1185,ETM,*,T,으냔,*,*,*,*
으던,154,11,1175,ETM,*,T,으던,*,*,*,*
으라는,155,11,693,ETM,*,T,으라는,*,*,*,*
으라던,156,11,1185,ETM,*,T,으라던,*,*,*,*
으란,157,11,907,ETM,*,T,으란,*,*,*,*
으래는,158,11,1185,ETM,*,T,으래는,*,*,*,*
으려는,159,11,-120,ETM,*,T,으려는,*,*,*,*
으려던,160,11,1185,ETM,*,T,으려던,*,*,*,*
으리라는,161,11,-149,ETM,*,T,으리라는,*,*,*,*
으리라던,162,11,1185,ETM,*,T,으리라던,*,*,*,*
으리란,163,11,1185,ETM,*,T,으리란,*,*,*,*
은,164,11,1576,ETM,*,T,은,*,*,*,*
은가라는,165,11,1185,ETM,*,T,은가라는,*,*,*,*
을,166,11,1653,ETM,*,T,을,*,*,*,*
을까라는,167,11,1185,ETM,*,T,을까라는,*,*,*,*
을까란,168,11,1185,ETM,*,T,을까란,*,*,*,*
을랴는,169,11,1185,ETM,*,T,을랴는,*,*,*,*
을려는,170,11,1185,ETM,*,T,을려는,*,*,*,*
을지,171,10,1352,ETM,*,F,을지,*,*,*,*
읍니까마는,172,11,1185,ETM,*,T,읍니까마는,*,*,*,*
이라는,174,11,1615,ETM,*,T,이라는,*,*,*,*
이란,175,11,1127,ETM,*,T,이란,*,*,*,*
이랴는,176,11,1185,ETM,*,T,이랴는,*,*,*,*
인,177,11,4808,ETM,*,T,인,*,*,*,*
일,178,11,4101,ETM,*,T,일,*,*,*,*
자는,179,11,658,ETM,*,T,자는,*,*,*,*
자던,180,11,1455,ETM,*,T,자던,*,*,*,*
자라는,181,11,1697,ETM,*,T,자라는,*,*,*,*
잔,182,11,2506,ETM,*,T,잔,*,*,*,*
잔다는,183,11,1185,ETM,*,T,잔다는,*,*,*,*
잘,184,11,2512,ETM,*,T,잘,*,*,*,*
재는,185,11,1336,ETM,*,T,재는,*,*,*,*
지라는,189,11,1279,ETM,*,T,지라는,*,*,*,*
튼,195,11,1989,ETM,*,T,튼,*,*,*,*
